0.16187218	1.2209555	-1.1102087	-1.4172989	1.430731	-0.20210038	0.29690737	-0.57774585	-0.91573393	0.50128603	1.2253267	0.5018851	0.40529794	-1.6589751	1.8333937	-0.426606	-1.0011474	-1.7768921	-0.21532184	-1.4921868	1.1653547	-0.2710022	0.33927217	0.85101265	-0.1737842	-2.9218729	1.2913537	0.32362482	-2.032332	-0.5165461	0.10173801	0.5136755	1.9323863	0.27224728	-0.25465187	0.4451181	-1.8767052	-1.276325	-1.3236198	0.10514151	0.38532287	-0.74278855	-1.3020062	0.9436214	0.82039386	-1.504179	1.435024	0.484868	2.1673748	-0.28897592	-1.9120861	-0.85422313	-0.05707558	-1.2005372	0.9636756	0.28121376	-1.8550056	0.6411932	-0.5128649	-0.48754072	-1.2859247	-1.3600616	-1.2908397	-2.2901003	0.32630724	-2.0797296	-1.5895797	0.8389911	-0.30049402	-0.79792595	-1.55886	0.34862357	-1.2153752	-0.15909238	-2.3908706	-1.1858158	0.5600765	0.17942911	-0.72369325	0.10502256	-0.5629946	-0.14981893	0.6424821	0.37245736	1.7380939	0.80329406	0.9684917	-0.34287542	0.9515605	-0.9030146	0.39886928	1.0451823	0.9548491	0.42314366	2.0729787	-0.5979697	-1.9897765	-0.5715833	0.05049122	1.4913297	-0.25496387	-0.53091174	0.3479544	-0.8480581	-0.875355	-1.5544851	1.4498143	1.0861768	-0.22718108	-0.5331421	-1.7858938	-0.79675174	-0.7724862	0.95954317	-0.6147337	1.3832006	2.1720746	0.08539724	0.5301508	2.1811028	-0.44664347	1.7316126	-0.06344656	0.71190166	0.8064816	-0.30976206	-1.0303692	1.235547		
-0.6032531	1.181991	-0.30467078	-1.4711623	0.45452437	-0.7871981	1.2897925	-0.5281774	-1.0555556	-1.0272143	2.0539453	-0.18810324	0.42239535	-1.6264523	1.3828483	-0.49699014	-1.7622899	-0.27872396	0.10040683	-0.05511639	0.7913854	-0.4658777	0.31224465	-0.00636868	-0.6962037	-0.54638004	0.6305398	-1.074889	-1.7817914	0.8261645	-0.31980735	0.432768	1.7302136	0.14792028	-0.7975917	0.7192182	-0.1373695	-1.3226001	-0.9638812	-0.10343182	0.99683243	-0.54986197	-1.0183802	0.59153646	-0.6013593	-0.5135946	0.82884526	0.04415867	0.60363185	0.49633947	-0.7736713	-0.5911842	0.8869306	-0.9285793	0.83191925	-0.6765808	-1.4698378	0.64563257	0.7281424	-0.6658797	-0.83547515	-1.5281506	-0.47905234	-1.6820734	0.62804365	-1.3034822	-1.0150887	0.09016369	0.01200397	0.46378693	-0.33900526	-0.59189403	-0.3723322	-0.32129854	-2.4237294	-0.09427708	-0.09319486	0.395012	-0.67654246	-0.03572793	-0.17386365	0.03116333	-0.97081566	0.46402615	2.7905564	1.0427629	-0.38581848	0.8970679	0.25659814	0.48291647	0.8530394	0.9049805	1.0970848	0.68227315	-0.92952454	0.3051738	-0.39886367	-0.23188207	-0.71177334	-0.3379828	-0.40706277	-2.1295671	2.2080207	-0.64672583	-1.6051475	-0.91082144	1.1703079	1.703258	-0.13963139	1.0974933	-1.2450316	-0.66476506	0.27802467	0.92520005	0.5669486	-0.25018954	1.1200981	-1.6019262	1.8051409	1.8839078	-0.05334708	0.44901714	-0.9581013	0.16314846	-0.15742432	-0.3333629	-0.53281987	1.3942777		
0.22076268	-1.4325408	-0.8032634	-0.7956074	0.05657743	-1.3675143	0.3668576	0.47853094	1.6104664	0.4297983	-0.29561085	-0.45385376	0.6030105	0.08344723	-1.4826206	-0.268251	-1.3560672	0.9572809	0.07788862	-0.92291105	2.2275555	-0.77297115	-0.47025502	-0.547162	1.4055046	0.8175338	0.6735437	-0.8831743	0.6511652	1.3089076	-0.54302764	2.1744194	0.54875404	0.06361607	-0.5579745	-0.413592	-2.5092437	0.13868898	-2.534521	0.20015047	-0.15892102	0.5352854	1.1813421	1.0701085	-1.0207471	0.05308715	-0.17586903	0.42950502	-1.6839979	-0.4715574	-1.188983	0.2144229	-0.65951943	0.1112451	0.5877184	-1.2953614	0.2572116	0.41805395	0.24426217	-1.2745981	-1.7997377	0.40673792	-1.0362691	0.00659508	0.71769154	-0.9406218	-1.2624195	0.22064893	0.6615747	-2.2081695	0.21454741	-0.86938345	-0.9461417	0.18849625	-1.5330781	-0.54385424	0.19886261	-1.2800049	-0.30777082	-2.0648334	1.9130728	-1.04378	-0.77803487	-0.66987586	1.0846369	-1.0331845	-1.1746542	0.18820877	0.07500246	1.4908414	0.0355088	-0.08116645	0.46388367	0.2388224	-1.2136292	2.2837145	-0.43004462	0.31136087	-0.08366697	-1.1768401	0.03151958	-1.3598025	1.8881493	-2.104293	-1.7693031	-0.17204545	-0.13439667	0.6015297	0.2816822	-0.45950943	1.3330103	-0.7540683	-0.47255442	0.70415586	1.6731112	-0.07796568	0.95235205	-0.9242245	1.2699755	0.6739993	1.2663764	1.1869061	-2.0954838	0.68187594	0.39636904	0.22532478	-0.25329545	-0.00433763	
1.51126182e+00	1.63255703e+00	-8.86667311e-01	-1.88879669e+00	-5.76560199e-01	7.90962100e-01	1.31554663e+00	5.32706201e-01	4.78091449e-01	-1.04930925e+00	1.03471506e+00	-9.32501137e-01	-1.22129536e+00	-8.76438022e-01	-4.42519039e-01	-2.19843641e-01	-2.55242419e+00	2.97741354e-01	4.47523177e-01	-7.01094091e-01	1.20505965e+00	4.16532695e-01	8.71685326e-01	-1.40913844e+00	1.33274030e-02	-4.02774185e-01	-1.20124543e+00	-1.06464803e+00	-7.46073484e-01	1.05469227e+00	-1.40997827e+00	9.74405646e-01	1.34672785e+00	9.13563311e-01	-6.57471716e-01	1.07648039e+00	-1.18510914e+00	4.20530558e-01	-9.16755855e-01	-1.41737378e+00	2.27292156e+00	4.44912091e-02	-5.26951551e-01	-7.08496571e-01	9.22756493e-02	1.58979073e-01	1.71581304e+00	4.49311107e-01	-1.07637405e+00	6.79910421e-01	-1.06530055e-01	1.00273713e-01	1.40481043e+00	-7.97544062e-01	3.78228724e-01	-6.65416658e-01	-3.20321679e+00	1.05267954e+00	2.02223182e+00	9.79086235e-02	2.96000808e-01	-9.68882143e-01	-1.61805320e+00	-7.59439945e-01	2.67713666e+00	-1.64249039e+00	-9.29206610e-01	8.82946908e-01	9.86543298e-01	-6.41543269e-01	-4.11517650e-01	-5.74077249e-01	-1.40375853e+00	-6.64174676e-01	-2.69969082e+00	4.80095476e-01	-7.04890639e-02	2.55113900e-01	9.76362407e-01	-1.16869164e+00	8.77529800e-01	-1.97747588e-01	7.68730819e-01	-4.39948529e-01	1.40548003e+00	-1.13081408e+00	9.86796618e-01	5.75015247e-01	1.17642295e+00	-4.04464066e-01	-5.05615354e-01	1.29382730e+00	7.19446659e-01	7.38545656e-01	-4.79360878e-01	-2.35622302e-01	-1.07123578e+00	-1.14924729e+00	-4.17241126e-01	1.52624106e+00	-2.55726248e-01	-1.42520750e+00	-1.27099454e-03	9.44671482e-02	-3.32965517e+00	8.35257769e-01	1.54103863e+00	1.52815104e+00	-9.88722205e-01	1.32347834e+00	-7.37501442e-01	6.93862736e-02	-7.93458104e-01	1.01181972e+00	3.97623837e-01	-4.03434262e-02	6.15246177e-01	-1.64581645e+00	1.06357026e+00	7.08092093e-01	1.70552820e-01	2.32399559e+00	-7.14736700e-01	1.64512551e+00	2.60341316e-02	-3.23271692e-01	9.09046456e-02	5.48598051e-01	
3.5328159e-01	9.1377854e-01	-5.9839064e-01	-1.5618627e+00	-9.4686520e-01	1.0460923e-01	1.2629615e+00	4.9858072e-01	8.4696394e-01	-1.3358850e+00	8.8553405e-01	-1.8964821e-01	5.0594515e-01	-1.1450635e+00	1.5765604e+00	-3.9618099e-01	-2.4766383e+00	4.9972308e-01	-5.2996320e-01	2.8335479e-01	7.9730988e-01	-1.3672482e-02	2.4857298e-01	1.5870902e-01	-1.5419407e-01	1.5170339e-01	1.3526970e+00	-1.2942361e+00	-4.2834187e-01	1.5601389e-01	-1.1508447e+00	1.6804698e+00	8.7265098e-01	2.2879195e-01	-2.4063984e-01	-5.5848914e-01	-1.7862889e+00	-1.0352967e+00	-7.4526125e-01	6.2872303e-01	1.3942001e+00	-1.1049939e+00	5.4980803e-01	3.2442570e-01	4.5252427e-02	-4.6662457e-02	1.3044791e+00	-2.3343921e+00	4.5764971e-01	-1.4506945e-01	-1.6076721e+00	-4.0241331e-01	8.1538355e-01	-7.7784765e-01	9.5697778e-01	-7.7544308e-01	-2.6319060e+00	7.8769618e-01	5.4135889e-01	-2.2832218e-01	-1.0624491e-01	-7.5349653e-01	-4.5623395e-01	-2.3428366e+00	5.3011388e-01	-9.1937476e-01	-4.8326319e-01	6.6916603e-01	7.6224047e-01	-1.3107315e+00	-1.1068666e+00	5.8913934e-01	6.7021623e-02	-7.1188575e-01	-2.6258247e+00	-6.3624495e-01	-8.6501718e-01	-1.3308475e+00	-1.8005437e-01	-8.0081671e-01	1.3332125e+00	-5.8280218e-01	-2.8019896e-01	3.8810301e-01	2.3440611e+00	-1.6075270e+00	-6.1837339e-01	1.2230545e-01	9.7836983e-01	-2.3195386e-01	-3.5016102e-01	-5.4330546e-01	-1.5781590e-01	3.4823188e-01	-1.6946675e+00	3.9525029e-01	-1.5414164e+00	7.4480855e-01	5.3731334e-01	-3.7885475e-01	2.9407626e-01	-2.1398661e+00	1.6332322e+00	9.3010801e-01	-1.2782111e+00	2.4492331e-01	8.7303299e-01	1.6555763e+00	-1.7224108e+00	1.1269947e+00	1.5659548e+00	2.4599582e-03	3.5807642e-01	-5.4957293e-02	2.7214876e-01	5.2955016e-02	4.3162739e-01	-1.0994579e+00	1.9328923e+00	9.7868860e-01	1.0768347e+00	1.4866512e+00	-9.4167113e-01	1.3521836e+00	-1.4026102e+00	2.4005997e-01	-1.1912909e+00	8.8370681e-01	
-2.53566623e-01	1.01589513e+00	-5.75847268e-01	-5.96508496e-02	1.13553226e+00	-6.00759327e-01	7.35143363e-01	-4.77421582e-01	1.88160926e-01	-4.92990881e-01	9.81079400e-01	-1.13777709e+00	-1.66965544e-01	-4.74938124e-01	6.29143953e-01	-5.57452619e-01	-1.70648277e+00	-1.22998261e+00	-7.88304865e-01	5.52737594e-01	1.91399634e+00	1.75418351e-02	7.08119154e-01	7.78312758e-02	1.05448529e-01	-7.73922384e-01	-2.56521195e-01	-6.97423995e-01	-2.12148950e-01	3.19444597e-01	4.88352984e-01	-5.75216413e-01	1.71668196e+00	1.03396583e+00	-1.68535483e+00	1.40979540e+00	-1.84844017e+00	-1.37716234e+00	-1.12263536e+00	-1.14396882e+00	1.91421017e-01	2.01548170e-03	-8.83698106e-01	1.76275700e-01	-4.02631730e-01	3.98657769e-02	8.49728882e-01	1.27871883e+00	-1.19730663e+00	6.38182908e-02	-7.92000592e-02	-4.69241858e-01	-8.95231128e-01	-7.23642588e-01	3.48373383e-01	-1.17920876e+00	-7.57563591e-01	1.14315188e+00	7.22795784e-01	-6.25202000e-01	-1.28369832e+00	-1.27511823e+00	-1.37992227e+00	-1.29962766e+00	6.67141736e-01	-1.90467596e+00	-1.88258708e+00	3.71478826e-01	-4.88234192e-01	-5.33009171e-01	-3.93718511e-01	-1.39765990e+00	-1.05169833e+00	1.52915761e-01	-2.53182626e+00	1.33574057e+00	1.30098093e+00	3.68196011e-01	-1.07825026e-01	1.99424759e-01	-6.54568672e-01	-9.13480297e-03	5.23632586e-01	1.03980169e-01	1.95881832e+00	4.26848382e-01	1.02288413e+00	9.25696015e-01	4.96543497e-01	-7.87500620e-01	1.11360931e+00	1.76619709e+00	1.69177854e+00	1.18940187e+00	-3.81370246e-01	-4.20530558e-01	-1.69997144e+00	-3.29370379e-01	-1.25811744e+00	-2.53666371e-01	-5.60531557e-01	-1.37955117e+00	5.72414398e-01	-8.51626635e-01	-1.70624769e+00	-1.40174198e+00	1.55093813e+00	8.08181524e-01	1.55204207e-01	7.75303721e-01	-1.39634097e+00	-1.04255569e+00	-2.51910567e-01	6.78903103e-01	1.03382933e+00	6.30020022e-01	1.82898045e+00	-1.01015019e+00	9.77995872e-01	1.69638240e+00	1.38965368e-01	2.10793400e+00	-9.93530035e-01	5.23324668e-01	1.17826450e+00	-1.21833599e+00	-2.43185759e-01	1.60927022e+00	
0.45324314	1.7629523	-1.2500325	-0.74621415	-0.05674706	-1.3016217	0.31966406	-0.35095975	0.2764229	-0.98839146	1.9991425	-0.8882391	0.80720747	-0.4612177	1.1344978	0.9040337	-2.0666285	0.33643997	-0.68110365	0.846856	0.50880134	1.7800479	-0.02757983	1.1457119	0.23736914	-0.01147775	0.4598833	-0.957427	-0.60870934	0.5729978	-0.6815131	0.15552413	0.25956368	1.7855047	-0.84192884	2.7130852	-0.9100082	-0.57616013	-1.2965317	0.60997224	1.704119	0.00749739	1.2348185	-0.17628688	0.5380424	-0.153714	2.2394361	-1.2172253	0.44239163	0.20773788	-1.5120357	-0.2511046	0.07174485	-0.723663	-0.9299565	-0.44796884	-1.8709449	0.97660613	1.9562988	0.13013533	-0.05573872	0.5769661	-1.7249691	-1.3622886	1.8299724	-1.2766913	-0.20131919	0.34529185	-0.13632229	-0.7496586	0.1901332	-0.09947169	0.25405326	-0.1368638	-2.3366983	-0.2991962	0.34528583	-0.7713062	-0.5065502	-1.1854541	0.67020375	-0.45587346	0.37787428	1.7457755	2.286746	0.25446627	0.33202565	1.7878311	1.2641358	-0.6337701	0.6591217	1.8508195	1.9414717	0.25095475	-0.9542774	0.1995713	-1.0950154	-0.52527434	0.284736	1.0810989	-0.17509334	-1.5528665	0.7119693	-1.4769609	-1.1155732	-0.52878684	1.2991376	2.951784	-1.0109541	0.43383166	1.1144991	-0.6962693	0.70717394	1.540002	1.2407486	-0.19846566	1.2459115	-0.23348579	1.9591436	2.327277	0.71985865	1.4140469	-1.2634099	0.00935598	0.18696833	-0.7279607	0.32641447	-0.05508015	
-0.3225327	0.3635394	-0.5856535	-1.4655912	-0.3381511	-0.5411201	0.9407668	-0.7214319	0.34166813	-1.1768812	0.17296097	-0.34944206	0.05435461	0.86780787	0.13556656	0.30133086	-1.5829233	-0.21825713	-0.26976463	0.42164102	1.8412313	0.4442848	-0.4688568	-0.33617473	0.8384684	0.10968457	1.1161131	-2.473918	-0.66216105	0.8727585	0.1984272	1.1371988	1.1678813	1.2574738	-1.5109426	1.1726092	-1.437811	-1.6121514	-1.6878345	-0.43098173	0.40086442	-0.13394666	-0.37882498	0.12298961	0.01762877	-0.88375527	0.16916673	0.49941206	-0.2558971	0.4417935	-0.53271943	-0.48263603	-0.1697753	-1.2472703	0.42947277	-2.0053124	-1.0432231	0.66389513	0.71390617	-1.1431284	-1.4061289	-0.44331288	-1.4722929	-0.6277526	0.84494287	-1.4091657	-0.5111832	-0.17681694	-0.4031559	-0.27484173	0.8802434	-0.77494204	0.0632371	-0.30907124	-1.6904081	-0.8985152	0.86484325	-0.6795218	-0.42796177	-0.9063779	-0.59914327	0.18150556	-0.46586025	0.93300486	2.552067	1.2530249	-0.17010783	0.05731958	0.40677246	0.26663962	0.8256774	1.2726493	1.1892884	0.48148483	-1.0296427	1.375348	-0.3985712	0.95221305	-0.3003387	-0.02362749	0.05996037	-1.4719259	1.7020934	-1.3919995	-1.9590989	-1.2357907	0.37065157	2.5209632	-0.6339069	0.3323324	-0.7857468	-0.7386627	1.1048299	0.49703488	1.446666	0.03915223	1.9910618	-0.36997136	0.5648023	1.1634331	1.3862858	0.9281783	-1.002293	0.10167937	0.37250048	-0.93163604	-0.95492554	0.97801995	
-7.5869501e-01	-1.8635872e-01	-1.5894226e+00	-7.4049747e-01	-3.2235239e-02	3.0216878e-02	3.9846531e-01	-6.2165606e-01	-8.6265609e-02	-6.7356747e-01	1.2003648e+00	-1.4718992e+00	-1.6016696e-02	-1.4416192e+00	2.0785677e+00	-7.7872759e-01	-1.5086071e+00	3.5683829e-01	-8.9160687e-01	-2.4328553e-03	1.9734284e+00	-3.0899587e-01	4.7519729e-02	3.8452485e-01	3.2918715e-01	9.3730646e-01	7.9008734e-01	-1.7694215e+00	4.1927863e-02	8.0402416e-01	1.0901369e-01	8.0777514e-01	1.8079768e+00	4.8135924e-01	4.6630189e-02	1.7352250e+00	-2.2440007e+00	-1.0866828e+00	-2.1494536e+00	-4.0790933e-01	1.6233007e+00	-7.7357870e-01	9.4839051e-02	3.3900067e-01	2.3918024e-01	-4.2557833e-01	2.0478981e+00	2.1196684e-02	-1.7213161e-01	-1.0330513e+00	-2.8121018e-01	-1.2114842e+00	-3.4134498e-01	-8.5888779e-01	7.7723813e-01	-5.0139147e-01	-1.2191175e+00	1.0377700e+00	1.1094575e+00	-1.6549369e+00	-7.2069836e-01	-1.4933935e+00	-4.1249174e-01	-1.3257409e+00	7.1925563e-01	-1.6503003e+00	-1.0536681e+00	-5.0908130e-01	4.3995011e-01	-6.9872487e-01	7.8775090e-01	-1.6669949e+00	-4.4913509e-01	-2.8245753e-01	-2.1435537e+00	-8.2390028e-01	8.1328106e-01	-3.0077574e-01	-1.0482820e+00	3.1909889e-01	-6.7291409e-02	-7.4770379e-01	-3.6865050e-01	1.3117548e+00	2.4610107e+00	7.0941347e-01	1.0388923e-01	7.7859259e-01	1.3050188e+00	-7.1420288e-01	6.2022299e-01	6.5568340e-01	1.2642151e+00	1.6040802e+00	-1.6002277e+00	6.7308050e-01	-3.3781871e-01	-2.7455541e-01	-6.6025847e-01	3.0606022e-01	-8.6374062e-01	-2.0535717e+00	2.2289319e+00	7.4797910e-01	-1.2649918e+00	-1.1974016e+00	1.1638710e+00	1.7206540e+00	7.8849429e-01	1.8078935e+00	-7.9966152e-01	-1.0876518e+00	5.4800428e-02	1.4372957e+00	7.8984219e-01	-1.1879418e+00	1.4245807e+00	-1.0890001e+00	1.6004096e+00	4.3473741e-01	8.8907671e-01	2.0119207e+00	-9.8408687e-01	5.7275832e-01	-8.5361826e-01	5.5338854e-01	-4.0609720e-01	9.3323249e-01	
-0.14253263	-0.48530585	-1.374716	-0.22583973	0.9401456	0.33993888	1.0803775	0.03428342	0.130907	-0.28117028	1.2194102	-0.5012984	0.42782062	-0.80265856	1.1046742	-0.13211969	-2.1149075	0.33217943	-0.22332132	0.61198634	1.2843097	0.65392286	-0.06381528	-0.63560474	-0.7951737	-1.0666806	0.4215154	-1.3662889	-0.15537113	1.3093979	0.1436397	0.5671466	1.9784347	0.586156	-0.45476204	0.0397113	-2.1225991	-0.0791318	-1.2515934	-1.6827506	1.7506301	-0.65438235	-1.6046934	-0.7690344	0.07962759	-2.0885983	1.5133942	-0.44160837	1.0524863	-0.0606197	-0.6631373	-1.3532298	0.16793922	-1.7254311	0.56981254	-1.2739716	-0.7690919	0.9979317	0.30895743	-0.95616597	-1.1641966	-0.41801423	-1.0494106	-1.3200189	0.5871329	-1.4994926	0.01198696	0.38349	0.24437857	0.20506223	0.21049063	-1.5526412	-1.2937516	0.41626453	-1.7657331	-0.54903036	0.3471514	-0.22757892	-0.44877002	0.50965667	-0.22505999	-1.0610738	0.57240033	0.01709192	2.1705654	1.321981	0.7300297	1.674995	0.6855525	-0.9168503	0.55508363	1.4700882	0.28994447	1.2006856	-0.36016786	-0.9861576	-1.0459452	-0.38739243	-0.04919344	0.45628974	-1.3444875	-0.8936965	0.53508735	-0.3974093	-0.06389929	-0.02822419	2.5770276	0.30260867	-0.06447382	1.7404584	-1.0577514	0.05405533	-1.6662563	0.44607148	-0.08225853	-0.6702652	1.0975927	-1.0973153	0.42715916	0.6550178	0.02800857	3.0004466	-0.7131984	0.86317164	0.50826573	-0.12615867	-1.892774	1.4661978		
